StateAB,County,Population,EQ_Loss,EQ_pca,EQ_risk,Fire_Loss,Fire_pca,Fire_risk,Flood_Loss,Flood_pca,Flood_risk,Hurricane_Loss,Hurricane_pca,Hurricane_risk,Mud_Loss,Mud_pca,Mud_risk,Other_Loss,Other_pca,Other_risk,Storm_Loss,Storm_pca,Storm_risk,Tornado_Loss,Tornado_pca,Tornado_risk
MN,Freeborn,31255,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Telfair,16500,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Dickens,2444,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
UT,Rich,2264,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Essex,11151,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Chesterfield,316236,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Meade,4575,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TN,Grundy,13703,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Gray,22535,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
IL,Morgan,35547,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CO,Custer,4255,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CO,Delta,30952,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NE,Franklin,3225,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Republic,4980,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Ford,33848,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Oconee,32808,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OH,Pickaway,55698,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Rockingham,93643,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Warren,37575,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MN,Redwood,16059,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Franklin,8582,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
AZ,Coconino,134421,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OK,Muskogee,70990,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MS,Tate,28886,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NY,Livingston,65393,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
SC,Saluda,19875,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MI,Calhoun,136146,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MI,Monroe,152021,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OR,Curry,22364,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
SD,Haakon,1937,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Merced,255793,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OR,Grant,7445,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TN,Hancock,6819,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OR,Linn,116672,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Morris,5923,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
ME,Lincoln,34457,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MI,Alpena,29598,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OH,Lucas,441815,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Sutter,94737,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Oldham,2052,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MA,Barnstable,215888,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Louisa,33153,13547619.93,408.6393367,10,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
PA,Bedford,49762,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
FL,Monroe,73090,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WA,Columbia,4078,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
PA,Cameron,5085,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Live Oak,11531,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
ID,Boise,7028,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MA,Dukes,16535,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OH,Paulding,19614,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OK,Washington,50976,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Rush,3307,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WV,Hardy,14025,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,San Mateo,718451,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CO,Eagle,52197,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
ND,Billings,783,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CO,Mineral,712,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OR,Crook,20978,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
ME,York,197131,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OR,Douglas,107667,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NY,Steuben,98990,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Contra Costa,1049025,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Alameda,1510271,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Kimble,4607,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Wyandotte,157505,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NY,Tompkins,101564,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Poquoson,12150,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NY,Schuyler,18343,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Tulare,442179,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Cowley,36311,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Reno,64511,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WV,Mineral,28212,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OK,Payne,77350,0,0,1,31341.12,0.405185779,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OH,Guernsey,40087,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
LA,Avoyelles,42073,0,0,1,0,0,1,594603.25,14.13265634,2,4818732.23,114.5326511,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Rapides,131613,0,0,1,0,0,1,733914.57,5.576307584,2,15346727.23,116.6049496,2,0,0,1,0,0,1,0,0,1,0,0,1
MS,Hancock,43929,0,0,1,0,0,1,0,0,1,5217692.2,118.7755742,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,St. Martin,52160,0,0,1,0,0,1,4983974.53,95.55165893,2,6337177.64,121.4949701,2,0,0,1,0,0,1,0,0,1,0,0,1
VT,Windham,44513,0,0,1,0,0,1,0,0,1,5481370.36,123.1408883,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Columbus,58098,0,0,1,0,0,1,0,0,1,5811610.96,100.0311708,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,West Feliciana,15625,0,0,1,0,0,1,683987.42,43.77519488,2,1925999.18,123.2639475,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Polk,45413,0,0,1,0,0,1,0,0,1,5648953.47,124.3906694,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Vermilion,57999,0,0,1,0,0,1,9165505.37,158.0286793,2,7261159.05,125.1945559,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Essex,39370,0,0,1,0,0,1,0,0,1,3938539.89,100.0391133,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,San Jacinto,26384,0,0,1,0,0,1,863560.34,32.73045558,2,3323176.79,125.9542446,2,0,0,1,0,0,1,0,0,1,0,0,1
NE,Loup,632,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Tyler,21766,0,0,1,0,0,1,554945.04,25.49595883,2,3181060.22,146.148131,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Orleans,343829,0,0,1,0,0,1,0,0,1,42383116.35,123.2680092,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Ascension,107215,0,0,1,0,0,1,53228548.52,496.4654994,2,16479827.6,153.7082274,2,0,0,1,0,0,1,0,0,1,0,0,1
NJ,Hudson,634266,0,0,1,0,0,1,0,0,1,57577712.91,90.778495,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Concordia,20822,0,0,1,0,0,1,0,0,1,1836808.72,88.21480742,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Richland,20725,0,0,1,0,0,1,1980680.85,95.56964294,2,1371327.37,66.16778625,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Jim Hogg,5300,0,0,1,0,0,1,0,0,1,355200.52,67.01896604,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Washington,63216,0,0,1,0,0,1,0,0,1,933050.23,14.75971637,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Calcasieu,192768,0,0,1,0,0,1,3248059.08,16.84957607,2,24735106.44,128.3154177,2,0,0,1,0,0,1,0,0,1,0,0,1
CA,Riverside,2189641,0,0,1,320645.73,0.14643758,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Bryan,30233,0,0,1,0,0,1,0,0,1,300206.31,9.929755896,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Saratoga,219607,0,0,1,0,0,1,0,0,1,2085324.05,9.49570847,2,0,0,1,0,0,1,0,0,1,0,0,1
SD,Fall River,7094,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NH,Hillsborough,400721,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TN,Anderson,75129,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NV,Storey,4010,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OK,Alfalfa,5642,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Irion,1599,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MT,Mineral,4223,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OH,Brown,44846,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OH,Athens,64757,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
FL,Flagler,95696,0,0,1,0,0,1,0,0,1,920970.41,9.62391751,2,0,0,1,0,0,1,0,0,1,0,0,1
WV,Upshur,24254,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
ID,Shoshone,12765,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Alleghany,16250,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Northampton,22099,0,0,1,0,0,1,0,0,1,1052621.93,47.63210688,2,0,0,1,0,0,1,0,0,1,0,0,1
KS,Kingman,7858,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
ID,Clearwater,8761,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Bandera,20485,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OR,Lincoln,46034,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Allen,13371,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OR,Multnomah,735334,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NM,Sierra,11988,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WI,Brown,248007,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OH,Coshocton,36901,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,El Paso,800647,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Barton,27674,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CT,Tolland,152691,0,0,1,0,0,1,0,0,1,137319.3,0.899328055,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Barnwell,22621,0,0,1,0,0,1,0,0,1,23807.46,1.052449494,2,0,0,1,0,0,1,0,0,1,0,0,1
FL,Indian River,138028,0,0,1,0,0,1,0,0,1,181813.07,1.317218753,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Lubbock,278831,0,0,1,0,0,1,0,0,1,380881.73,1.365994922,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Richmond,46639,0,0,1,0,0,1,0,0,1,64702.51,1.387304831,2,0,0,1,0,0,1,0,0,1,0,0,1
PA,Lehigh,349497,0,0,1,0,0,1,0,0,1,603714.33,1.727380578,2,0,0,1,0,0,1,0,0,1,0,0,1
PA,Northampton,297735,0,0,1,0,0,1,307388.79,1.032424102,2,525400.84,1.764659311,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Washington,33718,0,0,1,0,0,1,1162177.87,34.46758022,2,33634.92,0.997536034,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Brooks,7223,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
ME,Somerset,52228,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NH,Cheshire,77117,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Sacramento,1418788,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WV,Braxton,14523,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WV,Brooke,24069,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
ME,Piscataquis,17535,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
PA,Clearfield,81642,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NH,Coos,33055,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,King,286,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Trinity,13786,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MN,Winona,51461,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Sierra,3240,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Anson,26948,0,0,1,0,0,1,0,0,1,8089.04,0.300172183,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Vance,45422,0,0,1,0,0,1,0,0,1,3693.7,0.081319625,2,0,0,1,0,0,1,0,0,1,0,0,1
ID,Jefferson,26140,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
IN,Fountain,17240,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NE,Nuckolls,4500,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NM,San Miguel,29393,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
SD,Lyman,3755,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Hopewell,22591,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MI,Baraga,8860,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OH,Morrow,34827,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WI,Kewaunee,20574,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Chatham,63505,0,0,1,0,0,1,0,0,1,5464.36,0.086046138,2,0,0,1,0,0,1,0,0,1,0,0,1
AL,Lowndes,11299,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OH,Hamilton,802374,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Johnson,544179,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
LA,Cameron,6839,0,0,1,0,0,1,0,0,1,32599613.78,4766.722296,10,0,0,1,0,0,1,0,0,1,0,0,1
GA,Union,21356,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Bland,6824,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Howard,35012,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WA,Lincoln,10570,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
MN,Fillmore,20866,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
LA,Jackson,16274,0,0,1,0,0,1,128218.59,7.878738479,2,550,0.033796239,2,0,0,1,0,0,1,0,0,1,0,0,1
MT,McCone,1734,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
PA,Jefferson,45200,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Swain,13981,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
CA,Colusa,21419,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
SC,Berkeley,177843,0,0,1,0,0,1,3982749.97,22.39475251,2,818430.02,4.601980511,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Chesterfield,46734,0,0,1,0,0,1,0,0,1,104021.5,2.225820602,2,0,0,1,0,0,1,0,0,1,0,0,1
GA,Liberty,63453,0,0,1,0,0,1,0,0,1,215405.03,3.394717823,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Austin,28417,0,0,1,0,0,1,2414058.85,84.9512211,2,70245.81,2.471964317,2,0,0,1,0,0,1,0,0,1,0,0,1
CT,Hartford,894014,0,0,1,0,0,1,0,0,1,2442347.18,2.731889187,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Moore,88247,0,0,1,0,0,1,0,0,1,284061.14,3.218932542,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Scotland,36157,0,0,1,0,0,1,0,0,1,85563.17,2.366434439,2,0,0,1,0,0,1,0,0,1,0,0,1
PA,Monroe,169842,0,0,1,0,0,1,63727.66,0.37521732,2,773601.7,4.554831549,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Sumter,107456,0,0,1,0,0,1,12923135.22,120.2644359,2,408545.59,3.801980252,2,0,0,1,0,0,1,0,0,1,0,0,1
GA,Long,14464,0,0,1,0,0,1,0,0,1,67748.01,4.683905559,2,0,0,1,0,0,1,0,0,1,0,0,1
GA,Bulloch,70217,0,0,1,0,0,1,0,0,1,271102.44,3.860923138,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Warren,65707,0,0,1,0,0,1,0,0,1,260830.96,3.969606891,2,0,0,1,0,0,1,0,0,1,0,0,1
CT,Litchfield,189927,0,0,1,0,0,1,0,0,1,776608.77,4.08898561,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Warren,20972,0,0,1,0,0,1,0,0,1,86419.7,4.1207181,2,0,0,1,0,0,1,0,0,1,0,0,1
MS,Copiah,29449,0,0,1,0,0,1,0,0,1,122593.68,4.16291487,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Calhoun,15175,0,0,1,0,0,1,389438.53,25.66316507,2,52772.48,3.47759341,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Charleston,350209,0,0,1,0,0,1,6233446.64,17.79921887,2,1635264.41,4.669395732,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Clarendon,34971,0,0,1,0,0,1,2625536.18,75.07752652,2,325049.59,9.294832576,2,0,0,1,0,0,1,0,0,1,0,0,1
MD,Allegany,75087,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
OH,Erie,77079,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Wayne,30099,0,0,1,0,0,1,0,0,1,117969.33,3.919377056,2,0,0,1,0,0,1,0,0,1,0,0,1
KS,Doniphan,7945,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Effingham,52250,0,0,1,0,0,1,0,0,1,257897.88,4.935844593,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Waller,43205,0,0,1,1052817.88,24.36796389,2,5076429.31,117.4963386,2,400700.91,9.274410601,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Crockett,3719,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Midland,136872,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Wabaunsee,7053,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Gregg,121730,0,0,1,181972.5,1.494886224,2,588088.62,4.831090282,2,223378.48,1.835032285,2,0,0,1,0,0,1,0,0,1,0,0,1
PA,Chester,498886,0,0,1,0,0,1,120582.19,0.241702894,2,1009472.87,2.023453996,2,0,0,1,0,0,1,0,0,1,0,0,1
PA,Luzerne,320918,0,0,1,0,0,1,29362409.53,91.49505335,2,697331,2.172925794,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Union,22721,0,0,1,0,0,1,2015264.91,88.69613617,2,49382.39,2.173425025,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Maverick,54258,0,0,1,0,0,1,0,0,1,287742.08,5.303219433,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Dorchester,136555,0,0,1,0,0,1,4264156.83,31.226662,2,766466.72,5.612879206,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Zapata,14018,0,0,1,0,0,1,0,0,1,61890.81,4.415095591,2,0,0,1,0,0,1,0,0,1,0,0,1
LA,Vernon,52334,0,0,1,0,0,1,4186932.65,80.00406332,2,334382.16,6.389386632,2,0,0,1,0,0,1,0,0,1,0,0,1
PA,Bucks,625249,0,0,1,0,0,1,1829291.46,2.925700737,2,4099379.57,6.556395244,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Bronx,1385108,0,0,1,0,0,1,0,0,1,9488817.4,6.850597499,2,0,0,1,0,0,1,0,0,1,0,0,1
GA,Evans,11000,0,0,1,0,0,1,0,0,1,78845.85,7.167804545,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Hampton,21090,0,0,1,0,0,1,0,0,1,152530.68,7.232369844,2,0,0,1,0,0,1,0,0,1,0,0,1
NY,Columbia,63096,0,0,1,0,0,1,0,0,1,486122.3,7.704486814,2,0,0,1,0,0,1,0,0,1,0,0,1
PA,Montgomery,799874,0,0,1,0,0,1,1736835.76,2.171386693,2,6316101.94,7.896371103,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Bamberg,15987,0,0,1,0,0,1,212064.2,13.26479014,2,128549.45,8.040873835,2,0,0,1,0,0,1,0,0,1,0,0,1
PA,Delaware,558979,0,0,1,0,0,1,807646.45,1.444860093,2,4564532.48,8.165838931,2,0,0,1,0,0,1,0,0,1,0,0,1
SC,Darlington,68681,0,0,1,0,0,1,1645545.06,23.95924724,2,582484.48,8.481013381,2,0,0,1,0,0,1,0,0,1,0,0,1
NC,Pasquotank,40661,0,0,1,0,0,1,0,0,1,359454.79,8.840284056,2,0,0,1,0,0,1,0,0,1,0,0,1
TX,Hill,35089,0,0,1,196287.1,5.59397817,2,0,0,1,0,0,1,0,0,1,9900,0.282139702,2,0,0,1,0,0,1
WV,Berkeley,104169,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
ND,Slope,727,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Coryell,75388,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
